canonical_ligand_id,inchikey,mapping_status,component_ids,component_names,smiles_values,component_types,pdb_ids,notes
ligand:1KZO:unknown,,scoped_name_fallback,,,,peptide,1KZO,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1KZP:unknown,,scoped_name_fallback,,,,peptide,1KZP,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1L0A:unknown,,scoped_name_fallback,,,,peptide,1L0A,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1L2I:unknown,,scoped_name_fallback,,,,peptide,1L2I,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1L3R:unknown,,scoped_name_fallback,,,,peptide,1L3R,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1L6O:unknown,,scoped_name_fallback,,,,peptide,1L6O,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1L7Z:unknown,,scoped_name_fallback,,,,peptide,1L7Z,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LB5:unknown,,scoped_name_fallback,,,,peptide,1LB5,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LB6:unknown,,scoped_name_fallback,,,,peptide,1LB6,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LCJ:unknown,,scoped_name_fallback,,,,peptide,1LCJ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LCK:unknown,,scoped_name_fallback,,,,peptide,1LCK,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LD9:unknown,,scoped_name_fallback,,,,peptide,1LD9,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LE5:unknown,,scoped_name_fallback,,,,nucleic_acid,1LE5,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LE8:unknown,,scoped_name_fallback,,,,nucleic_acid,1LE8,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LE9:unknown,,scoped_name_fallback,,,,nucleic_acid,1LE9,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LEG:unknown,,scoped_name_fallback,,,,peptide,1LEG,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LEI:unknown,,scoped_name_fallback,,,,nucleic_acid,1LEI,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LEK:unknown,,scoped_name_fallback,,,,peptide,1LEK,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LEW:unknown,,scoped_name_fallback,,,,peptide,1LEW,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LEZ:unknown,,scoped_name_fallback,,,,peptide,1LEZ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LF8:unknown,,scoped_name_fallback,,,,peptide,1LF8,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LGC:unknown,,scoped_name_fallback,,,,peptide,1LGC,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LHC:unknown,,scoped_name_fallback,,,,peptide,1LHC,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LHD:unknown,,scoped_name_fallback,,,,peptide,1LHD,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LHE:unknown,,scoped_name_fallback,,,,peptide,1LHE,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LHF:unknown,,scoped_name_fallback,,,,peptide,1LHF,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LHG:unknown,,scoped_name_fallback,,,,peptide,1LHG,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LJ2:unknown,,scoped_name_fallback,,,,peptide,1LJ2,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LK2:unknown,,scoped_name_fallback,,,,peptide,1LK2,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LK6:unknown,,scoped_name_fallback,,,,peptide,1LK6,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LKK:unknown,,scoped_name_fallback,,,,peptide,1LKK,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LKL:unknown,,scoped_name_fallback,,,,peptide,1LKL,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LM8:unknown,,scoped_name_fallback,,,,peptide,1LM8,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LMW:unknown,,scoped_name_fallback,,,,peptide,1LMW,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LOC:unknown,,scoped_name_fallback,,,,peptide,1LOC,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LOP:unknown,,scoped_name_fallback,,,,peptide,1LOP,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LP9:unknown,,scoped_name_fallback,,,,peptide,1LP9,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LPH:unknown,,scoped_name_fallback,,,,peptide,1LPH,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LS5:unknown,,scoped_name_fallback,,,,peptide,1LS5,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LTJ:unknown,,scoped_name_fallback,,,,peptide,1LTJ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LTX:unknown,,scoped_name_fallback,,,,peptide,1LTX,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LVB:unknown,,scoped_name_fallback,,,,peptide,1LVB,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LVM:unknown,,scoped_name_fallback,,,,peptide,1LVM,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LWU:unknown,,scoped_name_fallback,,,,peptide,1LWU,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1LYB:unknown,,scoped_name_fallback,,,,peptide,1LYB,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M05:unknown,,scoped_name_fallback,,,,peptide,1M05,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M18:unknown,,scoped_name_fallback,,,,nucleic_acid,1M18,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M19:unknown,,scoped_name_fallback,,,,nucleic_acid,1M19,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M1A:unknown,,scoped_name_fallback,,,,nucleic_acid,1M1A,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M1D:unknown,,scoped_name_fallback,,,,peptide,1M1D,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M1J:unknown,,scoped_name_fallback,,,,peptide,1M1J,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M21:unknown,,scoped_name_fallback,,,,peptide,1M21,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M26:unknown,,scoped_name_fallback,,,,peptide,1M26,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M27:unknown,,scoped_name_fallback,,,,peptide,1M27,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M2Z:nuclear receptor coactivator 2,,scoped_name_fallback,,nuclear receptor coactivator 2,,peptide,1M2Z,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M43:unknown,,scoped_name_fallback,,,,peptide,1M43,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M45:unknown,,scoped_name_fallback,,,,peptide,1M45,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M46:unknown,,scoped_name_fallback,,,,peptide,1M46,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M4H:unknown,,scoped_name_fallback,,,,peptide,1M4H,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M5A:unknown,,scoped_name_fallback,,,,peptide,1M5A,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M5N:unknown,,scoped_name_fallback,,,,peptide,1M5N,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M63:unknown,,scoped_name_fallback,,,,peptide,1M63,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M6O:unknown,,scoped_name_fallback,,,,peptide,1M6O,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M6X:unknown,,scoped_name_fallback,,,,nucleic_acid,1M6X,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M72:unknown,,scoped_name_fallback,,,,peptide,1M72,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M7E:unknown,,scoped_name_fallback,,,,peptide,1M7E,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1M90:unknown,,scoped_name_fallback,,,,nucleic_acid,1M90,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MA3:unknown,,scoped_name_fallback,,,,peptide,1MA3,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCB:unknown,,scoped_name_fallback,,,,peptide,1MCB,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCC:unknown,,scoped_name_fallback,,,,peptide,1MCC,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCE:unknown,,scoped_name_fallback,,,,peptide,1MCE,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCF:unknown,,scoped_name_fallback,,,,peptide,1MCF,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCH:unknown,,scoped_name_fallback,,,,peptide,1MCH,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCI:unknown,,scoped_name_fallback,,,,peptide,1MCI,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCJ:unknown,,scoped_name_fallback,,,,peptide,1MCJ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCK:unknown,,scoped_name_fallback,,,,peptide,1MCK,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCL:unknown,,scoped_name_fallback,,,,peptide,1MCL,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCN:unknown,,scoped_name_fallback,,,,peptide,1MCN,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCQ:unknown,,scoped_name_fallback,,,,peptide,1MCQ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCR:unknown,,scoped_name_fallback,,,,peptide,1MCR,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCS:unknown,,scoped_name_fallback,,,,peptide,1MCS,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCT:unknown,,scoped_name_fallback,,,,peptide,1MCT,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MCV:unknown,,scoped_name_fallback,,,,peptide,1MCV,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MDM:unknown,,scoped_name_fallback,,,,nucleic_acid,1MDM,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MDY:unknown,,scoped_name_fallback,,,,nucleic_acid,1MDY,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MF4:unknown,,scoped_name_fallback,,,,peptide,1MF4,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MFB:unknown,,scoped_name_fallback,,,,glycan,1MFB,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MFC:unknown,,scoped_name_fallback,,,,glycan,1MFC,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MFG:unknown,,scoped_name_fallback,,,,peptide,1MFG,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MFL:unknown,,scoped_name_fallback,,,,peptide,1MFL,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MHC:unknown,,scoped_name_fallback,,,,peptide,1MHC,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MHE:unknown,,scoped_name_fallback,,,,peptide,1MHE,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MHW:unknown,,scoped_name_fallback,,,,peptide,1MHW,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MI5:unknown,,scoped_name_fallback,,,,peptide,1MI5,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MIK:unknown,,scoped_name_fallback,,,,peptide,1MIK,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MIZ:unknown,,scoped_name_fallback,,,,peptide,1MIZ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MK7:unknown,,scoped_name_fallback,,,,peptide,1MK7,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MK9:unknown,,scoped_name_fallback,,,,peptide,1MK9,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MNF:unknown,,scoped_name_fallback,,,,peptide,1MNF,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MNM:unknown,,scoped_name_fallback,,,,nucleic_acid,1MNM,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MPA:unknown,,scoped_name_fallback,,,,peptide,1MPA,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MPJ:unknown,,scoped_name_fallback,,,,peptide,1MPJ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MSO:unknown,,scoped_name_fallback,,,,peptide,1MSO,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MT7:unknown,,scoped_name_fallback,,,,peptide,1MT7,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1MT8:unknown,,scoped_name_fallback,,,,peptide,1MT8,Scoped ligand fallback because neither InChIKey nor component ID was available.
